empresa_key,empresa_nome,ticker_b3,setor,moeda,fonte,data_referencia,ano,trimestre,periodo,caixa_equivalentes,ativo_total,divida_cp,divida_lp,divida_total,divida_liquida,patrimonio_liquido,receita_liquida,ebit,ebitda,depreciacao_amort,ebitda_origem,lucro_liquido,despesa_financeira,divida_ebitda,margem_ebitda_pct,margem_liquida_pct,roe_pct,roa_pct,nopat,capital_investido,roic_pct,custo_implicito_divida_pct,selic_meta_pct,ipca_acum_12m_pct,cambio_brl_usd,juros_real_pct,regime_selic,choque_periodo,dado_revisado,alerta_nota
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,BRL,CVM_ITR,2015-06-30,2015,2,2015-Q2,,,,,,,,,,,,indisponivel,,,,,,,,,,,,13.75,8.89,3.0729,13.1367,Selic_Alta_>=13pct,Recessao_2015-16,False,Banco misto — dados patrimoniais seguem BRGAAP bancário
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,BRL,CVM_ITR,2015-09-30,2015,3,2015-Q3,,,,,,,,,,,,indisponivel,,,,,,,,,,,,14.25,9.49,3.538,13.9967,Selic_Alta_>=13pct,Recessao_2015-16,False,Banco misto — dados patrimoniais seguem BRGAAP bancário
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,BRL,CVM_ITR,2015-12-31,2015,4,2015-Q4,,,,,,,,,,,,indisponivel,,,,,,,,,,,,14.25,10.67,3.8441,14.15,Selic_Alta_>=13pct,Recessao_2015-16,False,Banco misto — dados patrimoniais seguem BRGAAP bancário
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,BRL,CVM_ITR,2016-03-31,2016,1,2016-Q1,,,,,,,,,,,,indisponivel,,,,,,,,,,,,14.25,9.39,3.9022,14.15,Selic_Alta_>=13pct,Recessao_2015-16,False,Banco misto — dados patrimoniais seguem BRGAAP bancário
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,BRL,CVM_ITR,2016-06-30,2016,2,2016-Q2,,,,,,,,,,,,indisponivel,,,,,,,,,,,,14.25,8.84,3.5076,14.15,Selic_Alta_>=13pct,Recessao_2015-16,False,Banco misto — dados patrimoniais seguem BRGAAP bancário
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,BRL,CVM_ITR,2016-09-30,2016,3,2016-Q3,,,,,,,,,,,,indisponivel,,,,,,,,,,,,14.25,8.48,3.246,14.15,Selic_Alta_>=13pct,Recessao_2015-16,False,Banco misto — dados patrimoniais seguem BRGAAP bancário
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,BRL,CVM_ITR,2016-12-31,2016,4,2016-Q4,,,,,,,,,,,,indisponivel,,,,,,,,,,,,13.75,6.29,3.2953,13.8667,Selic_Alta_>=13pct,Recessao_2015-16,False,Banco misto — dados patrimoniais seguem BRGAAP bancário
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,BRL,CVM_ITR,2017-03-31,2017,1,2017-Q1,,,,,,,,,,,,indisponivel,,,,,,,,,,,,12.25,4.57,3.1451,12.7133,Selic_Mod_8a13pct,Periodo_Normal,False,Banco misto — dados patrimoniais seguem BRGAAP bancário
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,BRL,CVM_ITR,2017-06-30,2017,2,2017-Q2,,,,,,,,,,,,indisponivel,,,,,,,,,,,,10.25,3.0,3.2174,10.9633,Selic_Mod_8a13pct,Periodo_Normal,False,Banco misto — dados patrimoniais seguem BRGAAP bancário
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,BRL,CVM_ITR,2017-09-30,2017,3,2017-Q3,,,,,,,,,,,,indisponivel,,,,,,,,,,,,8.25,2.54,3.164,9.17,Selic_Mod_8a13pct,Periodo_Normal,False,Banco misto — dados patrimoniais seguem BRGAAP bancário
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,BRL,CVM_ITR,2017-12-31,2017,4,2017-Q4,,,,,,,,,,,,indisponivel,,,,,,,,,,,,7.0,2.95,3.2466,7.47,Selic_Baixa_4a8pct,Periodo_Normal,False,Banco misto — dados patrimoniais seguem BRGAAP bancário
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,BRL,CVM_ITR,2018-03-31,2018,1,2018-Q1,,,,,,,,,,,,indisponivel,,,,,,,,,,,,6.5,2.68,3.2433,6.7333,Selic_Baixa_4a8pct,Periodo_Normal,False,Banco misto — dados patrimoniais seguem BRGAAP bancário
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,BRL,CVM_ITR,2018-06-30,2018,2,2018-Q2,,,,,,,,,,,,indisponivel,,,,,,,,,,,,6.5,4.39,3.6056,6.4,Selic_Baixa_4a8pct,Periodo_Normal,False,Banco misto — dados patrimoniais seguem BRGAAP bancário
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,BRL,CVM_ITR,2018-09-30,2018,3,2018-Q3,,,,,,,,,,,,indisponivel,,,,,,,,,,,,6.5,4.53,3.9505,6.4,Selic_Baixa_4a8pct,Periodo_Normal,False,Banco misto — dados patrimoniais seguem BRGAAP bancário
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,BRL,CVM_ITR,2018-12-31,2018,4,2018-Q4,,,,,,,,,,,,indisponivel,,,,,,,,,,,,6.5,3.75,3.8084,6.4,Selic_Baixa_4a8pct,Periodo_Normal,False,Banco misto — dados patrimoniais seguem BRGAAP bancário
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,BRL,CVM_ITR,2019-03-31,2019,1,2019-Q1,,,,,,,,,,,,indisponivel,,,,,,,,,,,,6.5,4.58,3.7684,6.4,Selic_Baixa_4a8pct,Periodo_Normal,False,Banco misto — dados patrimoniais seguem BRGAAP bancário
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,BRL,CVM_ITR,2019-06-30,2019,2,2019-Q2,,,,,,,,,,,,indisponivel,,,,,,,,,,,,6.5,3.37,3.9221,6.4,Selic_Baixa_4a8pct,Periodo_Normal,False,Banco misto — dados patrimoniais seguem BRGAAP bancário
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,BRL,CVM_ITR,2019-09-30,2019,3,2019-Q3,,,,,,,,,,,,indisponivel,,,,,,,,,,,,5.5,2.89,3.9684,6.0033,Selic_Baixa_4a8pct,Periodo_Normal,False,Banco misto — dados patrimoniais seguem BRGAAP bancário
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,BRL,CVM_ITR,2019-12-31,2019,4,2019-Q4,,,,,,,,,,,,indisponivel,,,,,,,,,,,,4.5,4.31,4.1158,4.9567,Selic_Baixa_4a8pct,Periodo_Normal,False,Banco misto — dados patrimoniais seguem BRGAAP bancário
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,BRL,CVM_ITR,2020-03-31,2020,1,2020-Q1,,,,,,,,,,,,indisponivel,,,,,,,,,,,,3.75,3.3,4.4657,4.18,Selic_Minima_<4pct,Pandemia_2020,False,Banco misto — dados patrimoniais seguem BRGAAP bancário
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,BRL,CVM_ITR,2020-06-30,2020,2,2020-Q2,,,,,,,,,,,,indisponivel,,,,,,,,,,,,2.25,2.13,5.3854,3.08,Selic_Minima_<4pct,Pandemia_2020,False,Banco misto — dados patrimoniais seguem BRGAAP bancário
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,BRL,CVM_ITR,2020-09-30,2020,3,2020-Q3,,,,,,,,,,,,indisponivel,,,,,,,,,,,,2.0,3.14,5.3772,1.9967,Selic_Minima_<4pct,Pandemia_2020,False,Banco misto — dados patrimoniais seguem BRGAAP bancário
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,BRL,CVM_ITR,2020-12-31,2020,4,2020-Q4,,,,,,,,,,,,indisponivel,,,,,,,,,,,,2.0,4.52,5.3921,1.9,Selic_Minima_<4pct,Pandemia_2020,False,Banco misto — dados patrimoniais seguem BRGAAP bancário
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,BRL,CVM_ITR,2021-03-31,2021,1,2021-Q1,,,,,,,,,,,,indisponivel,,,,,,,,,,,,2.75,6.1,5.4833,2.01,Selic_Minima_<4pct,Espiral_Inflac_2021-22,False,Banco misto — dados patrimoniais seguem BRGAAP bancário
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,BRL,CVM_ITR,2021-06-30,2021,2,2021-Q2,,,,,,,,,,,,indisponivel,,,,,,,,,,,,4.25,8.35,5.2907,3.2333,Selic_Baixa_4a8pct,Espiral_Inflac_2021-22,False,Banco misto — dados patrimoniais seguem BRGAAP bancário
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,BRL,CVM_ITR,2021-09-30,2021,3,2021-Q3,,,,,,,,,,,,indisponivel,,,,,,,,,,,,6.25,10.25,5.2286,4.8633,Selic_Baixa_4a8pct,Espiral_Inflac_2021-22,False,Banco misto — dados patrimoniais seguem BRGAAP bancário
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,BRL,CVM_ITR,2021-12-31,2021,4,2021-Q4,,,,,,,,,,,,indisponivel,,,,,,,,,,,,9.25,10.06,5.586,7.57,Selic_Mod_8a13pct,Espiral_Inflac_2021-22,False,Banco misto — dados patrimoniais seguem BRGAAP bancário
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,BRL,CVM_ITR,2022-03-31,2022,1,2022-Q1,18023001.0,6152475.0,,671269541.0,671269541.0,653246540.0,17410255.0,48490439.0,3764120.0,9027000.0,5262880.0,EBIT+D&A(DFC),4567917.0,1041079.0,74.36,18.62,9.42,26.24,74.25,2484319.2,688679796.0,0.36,0.16,11.75,11.3,5.2299,10.2633,Selic_Mod_8a13pct,Espiral_Inflac_2021-22,False,Banco misto — dados patrimoniais seguem BRGAAP bancário
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,BRL,CVM_ITR,2022-06-30,2022,2,2022-Q2,18023001.0,8965180.0,,671269541.0,671269541.0,653246540.0,17805018.0,57469566.0,8214693.0,25104088.0,16889395.0,EBIT+D&A(DFC),8202219.0,2060295.0,26.74,43.68,14.27,46.07,91.49,5421697.38,689074559.0,0.79,0.31,13.25,11.89,4.9266,12.35,Selic_Alta_>=13pct,Espiral_Inflac_2021-22,False,Banco misto — dados patrimoniais seguem BRGAAP bancário
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,BRL,CVM_ITR,2022-09-30,2022,3,2022-Q3,18023001.0,11671087.0,,671269541.0,671269541.0,653246540.0,17921004.0,65638828.0,13282954.0,37990511.0,24707557.0,EBIT+D&A(DFC),7508933.0,1482197.0,17.67,57.88,11.44,41.9,64.34,8766749.64,689190545.0,1.27,0.22,13.75,7.17,5.2462,13.46,Selic_Alta_>=13pct,Espiral_Inflac_2021-22,False,Banco misto — dados patrimoniais seguem BRGAAP bancário
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,BRL,CVM_ITR,2023-03-31,2023,1,2023-Q1,18310546.0,10961773.0,,753263047.0,753263047.0,734952501.0,19057450.0,65909746.0,4999474.0,15836727.0,10837253.0,EBIT+D&A(DFC),6691197.0,1221023.0,47.56,24.03,10.15,35.11,61.04,3299652.84,772320497.0,0.43,0.16,13.75,4.65,5.1963,13.65,Selic_Alta_>=13pct,Periodo_Normal,False,Banco misto — dados patrimoniais seguem BRGAAP bancário
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,BRL,CVM_ITR,2023-06-30,2023,2,2023-Q2,18310546.0,11752639.0,,753263047.0,753263047.0,734952501.0,18968259.0,66896468.0,16729225.0,34179865.0,17450640.0,EBIT+D&A(DFC),8362908.0,791128.0,22.04,51.09,12.5,44.09,71.16,11041288.5,772231306.0,1.43,0.11,13.75,3.16,4.9485,13.65,Selic_Alta_>=13pct,Periodo_Normal,False,Banco misto — dados patrimoniais seguem BRGAAP bancário
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,BRL,CVM_ITR,2023-09-30,2023,3,2023-Q3,18310546.0,9654511.0,,753263047.0,753263047.0,734952501.0,18705487.0,70840719.0,27829383.0,55470731.0,27641348.0,EBIT+D&A(DFC),8035059.0,1240904.0,13.58,78.3,11.34,42.96,83.23,18367392.78,771968534.0,2.38,0.16,12.75,5.19,4.8803,13.27,Selic_Mod_8a13pct,Periodo_Normal,False,Banco misto — dados patrimoniais seguem BRGAAP bancário
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,BRL,CVM_ITR,2024-03-31,2024,1,2024-Q1,17327745.0,12440995.0,,811943803.0,811943803.0,794616058.0,19709043.0,66655193.0,9082479.0,19370749.0,10288270.0,EBIT+D&A(DFC),8029522.0,757847.0,41.92,29.06,12.05,40.74,64.54,5994436.14,831652846.0,0.72,0.09,10.75,3.93,4.9515,11.2667,Selic_Mod_8a13pct,Periodo_Normal,False,Banco misto — dados patrimoniais seguem BRGAAP bancário
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,BRL,CVM_ITR,2024-06-30,2024,2,2024-Q2,17327745.0,15171283.0,,811943803.0,811943803.0,794616058.0,20823582.0,66597527.0,20859993.0,44785617.0,23925624.0,EBIT+D&A(DFC),8696957.0,1770720.0,18.13,67.25,13.06,41.76,57.33,13767595.38,832767385.0,1.65,0.22,10.5,4.23,5.2129,10.5033,Selic_Mod_8a13pct,Periodo_Normal,False,Banco misto — dados patrimoniais seguem BRGAAP bancário
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,BRL,CVM_ITR,2024-09-30,2024,3,2024-Q3,17327745.0,10942701.0,,811943803.0,811943803.0,794616058.0,22059882.0,68547731.0,32161467.0,67204442.0,35042975.0,EBIT+D&A(DFC),5266011.0,2625196.0,12.08,98.04,7.68,23.87,48.12,21226568.22,834003685.0,2.55,0.32,10.75,4.42,5.5454,10.4333,Selic_Mod_8a13pct,Periodo_Normal,False,Banco misto — dados patrimoniais seguem BRGAAP bancário
GOL,Gol Linhas Aéreas Inteligentes S.A.,GOLL4,Aviação,BRL,CVM_ITR,2011-03-31,2011,1,2011-Q1,1955858.0,22606.0,0.0,0.0,0.0,-1955858.0,2315655.0,1703848.0,191420.0,191657.0,237.0,EBIT+D&A(DFC),69396.0,89522.0,0.0,11.25,4.07,3.0,306.98,126337.2,2315655.0,5.46,,11.75,6.3,1.6673,11.2133,Selic_Mod_8a13pct,Periodo_Normal,False,Alta alavancagem em USD; recuperação judicial 2024
GOL,Gol Linhas Aéreas Inteligentes S.A.,GOLL4,Aviação,BRL,CVM_ITR,2011-06-30,2011,2,2011-Q2,1955858.0,0.0,0.0,0.0,0.0,-1955858.0,-132522.0,1378585.0,248689.0,249047.0,358.0,EBIT+D&A(DFC),-358703.0,86670.0,0.0,18.07,-26.02,,,164134.74,-132522.0,,,12.25,6.71,1.5962,11.92,Selic_Mod_8a13pct,Periodo_Normal,False,Alta alavancagem em USD; recuperação judicial 2024
GOL,Gol Linhas Aéreas Inteligentes S.A.,GOLL4,Aviação,BRL,CVM_ITR,2011-09-30,2011,3,2011-Q3,1955858.0,0.0,0.0,0.0,0.0,-1955858.0,-132522.0,1632572.0,435887.0,441560.0,5673.0,EBIT+D&A(DFC),-516500.0,109144.0,0.0,27.05,-31.64,,,287685.42,-132522.0,,,12.0,7.31,1.6357,12.1933,Selic_Mod_8a13pct,Periodo_Normal,False,Alta alavancagem em USD; recuperação judicial 2024
GOL,Gol Linhas Aéreas Inteligentes S.A.,GOLL4,Aviação,BRL,CVM_ITR,2012-03-31,2012,1,2012-Q1,1230287.0,0.0,0.0,0.0,0.0,-1230287.0,2316500.0,1924254.0,135270.0,141421.0,6151.0,EBIT+D&A(DFC),-41404.0,,0.0,7.35,-2.15,-1.79,,89278.2,2316500.0,3.85,,9.75,5.24,1.7701,10.3067,Selic_Mod_8a13pct,Periodo_Normal,False,Alta alavancagem em USD; recuperação judicial 2024
GOL,Gol Linhas Aéreas Inteligentes S.A.,GOLL4,Aviação,BRL,CVM_ITR,2012-06-30,2012,2,2012-Q2,1230287.0,0.0,0.0,0.0,0.0,-1230287.0,2316500.0,1602000.0,-135544.0,-123214.0,12330.0,EBIT+D&A(DFC),-715073.0,225638.0,,-7.69,-44.64,-30.87,,-89459.04,2316500.0,-3.86,,8.5,4.92,1.9641,8.87,Selic_Mod_8a13pct,Periodo_Normal,False,Alta alavancagem em USD; recuperação judicial 2024
GOL,Gol Linhas Aéreas Inteligentes S.A.,GOLL4,Aviação,BRL,CVM_ITR,2012-09-30,2012,3,2012-Q3,1230287.0,0.0,0.0,0.0,0.0,-1230287.0,2316500.0,1760050.0,-210604.0,-195330.0,15274.0,EBIT+D&A(DFC),-309352.0,,,-11.1,-17.58,-13.35,,-138998.64,2316500.0,-6.0,,7.5,5.28,2.0288,7.77,Selic_Baixa_4a8pct,Periodo_Normal,False,Alta alavancagem em USD; recuperação judicial 2024
GOL,Gol Linhas Aéreas Inteligentes S.A.,GOLL4,Aviação,BRL,CVM_ITR,2013-03-31,2013,1,2013-Q1,775551.0,0.0,0.0,0.0,0.0,-775551.0,2499689.0,1906107.0,7262.0,7460.0,198.0,EBIT+D&A(DFC),-75290.0,199740.0,0.0,0.39,-3.95,-3.01,,4792.92,2499689.0,0.19,,7.25,6.59,1.9976,7.1267,Selic_Baixa_4a8pct,Periodo_Normal,False,Alta alavancagem em USD; recuperação judicial 2024
GOL,Gol Linhas Aéreas Inteligentes S.A.,GOLL4,Aviação,BRL,CVM_ITR,2013-06-30,2013,2,2013-Q2,775551.0,585028.0,0.0,0.0,0.0,-775551.0,2499689.0,1722561.0,-347383.0,-347148.0,235.0,EBIT+D&A(DFC),-449521.0,425379.0,,-20.15,-26.1,-17.98,-76.84,-229272.78,2499689.0,-9.17,,8.0,6.7,2.0673,7.5267,Selic_Mod_8a13pct,Periodo_Normal,False,Alta alavancagem em USD; recuperação judicial 2024
GOL,Gol Linhas Aéreas Inteligentes S.A.,GOLL4,Aviação,BRL,CVM_ITR,2013-09-30,2013,3,2013-Q3,775551.0,585028.0,0.0,0.0,0.0,-775551.0,2499689.0,2042142.0,-548040.0,-544011.0,4029.0,EBIT+D&A(DFC),-197041.0,,,-26.64,-9.65,-7.88,-33.68,-361706.4,2499689.0,-14.47,,9.0,5.86,2.288,8.5267,Selic_Mod_8a13pct,Periodo_Normal,False,Alta alavancagem em USD; recuperação judicial 2024
GOL,Gol Linhas Aéreas Inteligentes S.A.,GOLL4,Aviação,BRL,CVM_ITR,2014-03-31,2014,1,2014-Q1,1635647.0,1155617.0,0.0,0.0,0.0,-1635647.0,2501574.0,2284288.0,101175.0,101184.0,9.0,EBIT+D&A(DFC),-131195.0,236332.0,0.0,4.43,-5.74,-5.24,-11.35,66775.5,2501574.0,2.67,,10.75,6.15,2.3652,10.4167,Selic_Mod_8a13pct,Periodo_Normal,False,Alta alavancagem em USD; recuperação judicial 2024
GOL,Gol Linhas Aéreas Inteligentes S.A.,GOLL4,Aviação,BRL,CVM_ITR,2014-06-30,2014,2,2014-Q2,1635647.0,1155617.0,0.0,0.0,0.0,-1635647.0,-145279.0,2131409.0,66097.0,74386.0,8289.0,EBIT+D&A(DFC),-174178.0,437584.0,0.0,3.49,-8.17,,-15.07,43624.02,-145279.0,,,11.0,6.52,2.2296,10.89,Selic_Mod_8a13pct,Periodo_Normal,False,Alta alavancagem em USD; recuperação judicial 2024
GOL,Gol Linhas Aéreas Inteligentes S.A.,GOLL4,Aviação,BRL,CVM_ITR,2014-09-30,2014,3,2014-Q3,1635647.0,1155617.0,0.0,0.0,0.0,-1635647.0,-150214.0,2189349.0,103132.0,125265.0,22133.0,EBIT+D&A(DFC),-272381.0,,0.0,5.72,-12.44,,-23.57,68067.12,-150214.0,,,11.0,6.75,2.2745,10.9,Selic_Mod_8a13pct,Periodo_Normal,False,Alta alavancagem em USD; recuperação judicial 2024
GOL,Gol Linhas Aéreas Inteligentes S.A.,GOLL4,Aviação,BRL,CVM_ITR,2015-03-31,2015,1,2015-Q1,1898773.0,296824.0,0.0,0.0,0.0,-1898773.0,-150214.0,2227458.0,144450.0,144484.0,34.0,EBIT+D&A(DFC),-704556.0,774068.0,0.0,6.49,-31.63,,-237.36,95337.0,-150214.0,,,12.75,8.13,2.8702,12.1833,Selic_Mod_8a13pct,Recessao_2015-16,False,Alta alavancagem em USD; recuperação judicial 2024
GOL,Gol Linhas Aéreas Inteligentes S.A.,GOLL4,Aviação,BRL,CVM_ITR,2015-06-30,2015,2,2015-Q2,1898773.0,296824.0,0.0,0.0,0.0,-1898773.0,-150214.0,1846773.0,182298.0,182299.0,1.0,EBIT+D&A(DFC),-395912.0,,0.0,9.87,-21.44,,-133.38,120316.68,-150214.0,,,13.75,8.89,3.0729,13.1367,Selic_Alta_>=13pct,Recessao_2015-16,False,Alta alavancagem em USD; recuperação judicial 2024
GOL,Gol Linhas Aéreas Inteligentes S.A.,GOLL4,Aviação,BRL,CVM_ITR,2015-09-30,2015,3,2015-Q3,1898773.0,296824.0,0.0,0.0,0.0,-1898773.0,2618748.0,2182965.0,334256.0,346800.0,12544.0,EBIT+D&A(DFC),-2178813.0,,0.0,15.89,-99.81,-83.2,-734.04,220608.96,2618748.0,8.42,,14.25,9.49,3.538,13.9967,Selic_Alta_>=13pct,Recessao_2015-16,False,Alta alavancagem em USD; recuperação judicial 2024
GOL,Gol Linhas Aéreas Inteligentes S.A.,GOLL4,Aviação,BRL,CVM_ITR,2016-03-31,2016,1,2016-Q1,1072000.0,492000.0,0.0,0.0,0.0,-1072000.0,-155000.0,2439000.0,155000.0,161000.0,6000.0,EBIT+D&A(DFC),703000.0,,0.0,6.6,28.82,,142.89,102300.0,-155000.0,,,14.25,9.39,3.9022,14.15,Selic_Alta_>=13pct,Recessao_2015-16,False,Alta alavancagem em USD; recuperação judicial 2024
GOL,Gol Linhas Aéreas Inteligentes S.A.,GOLL4,Aviação,BRL,CVM_ITR,2016-06-30,2016,2,2016-Q2,1072000.0,492000.0,0.0,0.0,0.0,-1072000.0,-155000.0,1791000.0,-97000.0,-95000.0,2000.0,EBIT+D&A(DFC),253000.0,,,-5.3,14.13,,51.42,-64020.0,-155000.0,,,14.25,8.84,3.5076,14.15,Selic_Alta_>=13pct,Recessao_2015-16,False,Alta alavancagem em USD; recuperação judicial 2024
GOL,Gol Linhas Aéreas Inteligentes S.A.,GOLL4,Aviação,BRL,CVM_ITR,2016-09-30,2016,3,2016-Q3,1072332.0,491720.0,0.0,0.0,0.0,-1072332.0,-155618.0,2099353.0,-88435.0,-60169.0,28266.0,EBIT+D&A(DFC),-885.0,,,-2.87,-0.04,,-0.18,-58367.1,-155618.0,,,14.25,8.48,3.246,14.15,Selic_Alta_>=13pct,Recessao_2015-16,False,Alta alavancagem em USD; recuperação judicial 2024
GOL,Gol Linhas Aéreas Inteligentes S.A.,GOLL4,Aviação,BRL,CVM_ITR,2017-03-31,2017,1,2017-Q1,562207.0,431233.0,0.0,0.0,0.0,-562207.0,-155618.0,2296665.0,437180.0,468284.0,31104.0,EBIT+D&A(DFC),160379.0,,0.0,20.39,6.98,,37.19,288538.8,-155618.0,,,12.25,4.57,3.1451,12.7133,Selic_Mod_8a13pct,Periodo_Normal,False,Alta alavancagem em USD; recuperação judicial 2024
GOL,Gol Linhas Aéreas Inteligentes S.A.,GOLL4,Aviação,BRL,CVM_ITR,2017-06-30,2017,2,2017-Q2,562207.0,0.0,0.0,0.0,0.0,-562207.0,3080110.0,1886314.0,265767.0,265782.0,15.0,EBIT+D&A(DFC),-474550.0,229506.0,0.0,14.09,-25.16,-15.41,,175406.22,3080110.0,5.69,,10.25,3.0,3.2174,10.9633,Selic_Mod_8a13pct,Periodo_Normal,False,Alta alavancagem em USD; recuperação judicial 2024
GOL,Gol Linhas Aéreas Inteligentes S.A.,GOLL4,Aviação,BRL,CVM_ITR,2017-09-30,2017,3,2017-Q3,562207.0,0.0,0.0,0.0,0.0,-562207.0,3080110.0,2394657.0,498332.0,508974.0,10642.0,EBIT+D&A(DFC),327618.0,,0.0,21.25,13.68,10.64,,328899.12,3080110.0,10.68,,8.25,2.54,3.164,9.17,Selic_Mod_8a13pct,Periodo_Normal,False,Alta alavancagem em USD; recuperação judicial 2024
GOL,Gol Linhas Aéreas Inteligentes S.A.,GOLL4,Aviação,BRL,CVM_ITR,2018-03-31,2018,1,2018-Q1,1026862.0,0.0,0.0,0.0,0.0,-1026862.0,-155618.0,2798857.0,255403.0,255436.0,33.0,EBIT+D&A(DFC),147471.0,,0.0,9.13,5.27,,,168565.98,-155618.0,,,6.5,2.68,3.2433,6.7333,Selic_Baixa_4a8pct,Periodo_Normal,False,Alta alavancagem em USD; recuperação judicial 2024
GOL,Gol Linhas Aéreas Inteligentes S.A.,GOLL4,Aviação,BRL,CVM_ITR,2018-06-30,2018,2,2018-Q2,1026862.0,0.0,0.0,0.0,0.0,-1026862.0,3082802.0,2146219.0,277619.0,350797.0,73178.0,EBIT+D&A(DFC),-1325982.0,1046002.0,0.0,16.34,-61.78,-43.01,,183228.54,3082802.0,5.94,,6.5,4.39,3.6056,6.4,Selic_Baixa_4a8pct,Periodo_Normal,False,Alta alavancagem em USD; recuperação judicial 2024
GOL,Gol Linhas Aéreas Inteligentes S.A.,GOLL4,Aviação,BRL,CVM_ITR,2018-09-30,2018,3,2018-Q3,1026862.0,0.0,0.0,0.0,0.0,-1026862.0,3082802.0,2703204.0,603015.0,608049.0,5034.0,EBIT+D&A(DFC),-409241.0,,0.0,22.49,-15.14,-13.27,,397989.9,3082802.0,12.91,,6.5,4.53,3.9505,6.4,Selic_Baixa_4a8pct,Periodo_Normal,False,Alta alavancagem em USD; recuperação judicial 2024
GOL,Gol Linhas Aéreas Inteligentes S.A.,GOLL4,Aviação,BRL,CVM_ITR,2019-03-31,2019,1,2019-Q1,826187.0,478364.0,0.0,0.0,0.0,-826187.0,0.0,3033553.0,504292.0,505804.0,1512.0,EBIT+D&A(DFC),-32307.0,115332.0,0.0,16.67,-1.06,,-6.75,332832.72,0.0,,,6.5,4.58,3.7684,6.4,Selic_Baixa_4a8pct,Periodo_Normal,False,Alta alavancagem em USD; recuperação judicial 2024
GOL,Gol Linhas Aéreas Inteligentes S.A.,GOLL4,Aviação,BRL,CVM_ITR,2019-06-30,2019,2,2019-Q2,826187.0,0.0,0.0,0.0,0.0,-826187.0,0.0,2958648.0,547098.0,552004.0,4906.0,EBIT+D&A(DFC),-194623.0,,0.0,18.66,-6.58,,,361084.68,0.0,,,6.5,3.37,3.9221,6.4,Selic_Baixa_4a8pct,Periodo_Normal,False,Alta alavancagem em USD; recuperação judicial 2024
GOL,Gol Linhas Aéreas Inteligentes S.A.,GOLL4,Aviação,BRL,CVM_ITR,2019-09-30,2019,3,2019-Q3,826187.0,0.0,0.0,0.0,0.0,-826187.0,0.0,3500987.0,727601.0,732541.0,4940.0,EBIT+D&A(DFC),-242052.0,,0.0,20.92,-6.91,,,480216.66,0.0,,,5.5,2.89,3.9684,6.0033,Selic_Baixa_4a8pct,Periodo_Normal,False,Alta alavancagem em USD; recuperação judicial 2024
GOL,Gol Linhas Aéreas Inteligentes S.A.,GOLL4,Aviação,BRL,CVM_ITR,2020-03-31,2020,1,2020-Q1,1645425.0,142338.0,0.0,0.0,0.0,-1645425.0,727.0,0.0,506210.0,506232.0,22.0,EBIT+D&A(DFC),0.0,,0.0,,,0.0,0.0,334098.6,727.0,45955.79,,3.75,3.3,4.4657,4.18,Selic_Minima_<4pct,Pandemia_2020,False,Alta alavancagem em USD; recuperação judicial 2024
