empresa_key,empresa_nome,ticker_b3,setor,data_referencia,ano,trimestre,periodo,divida_total,divida_liquida,caixa_equivalentes,patrimonio_liquido,capital_investido,despesa_financeira,ebitda,ebit,nopat,divida_ebitda,roic_pct,roe_pct,roa_pct,custo_implicito_divida_pct,selic_meta_pct,ipca_acum_12m_pct,juros_real_pct,cambio_brl_usd,spread_roic_selic,regime_selic,choque_periodo,dado_revisado
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,2012-06-30,2012,2,2012-Q2,,,,,,,,,,,,,,,8.5,4.92,3.58,1.9641,,Selic_Mod_8a13pct,Periodo_Normal,False
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,2012-09-30,2012,3,2012-Q3,,,,,,,,,,,,,,,7.5,5.28,2.22,2.0288,,Selic_Baixa_4a8pct,Periodo_Normal,False
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,2012-12-31,2012,4,2012-Q4,,,,,,,,,,,,,,,7.25,5.84,1.41,2.0576,,Selic_Baixa_4a8pct,Periodo_Normal,False
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,2013-03-31,2013,1,2013-Q1,,,,,,,,,,,,,,,7.25,6.59,0.66,1.9976,,Selic_Baixa_4a8pct,Periodo_Normal,False
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,2013-06-30,2013,2,2013-Q2,,,,,,,,,,,,,,,8.0,6.7,1.3,2.0673,,Selic_Mod_8a13pct,Periodo_Normal,False
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,2013-09-30,2013,3,2013-Q3,,,,,,,,,,,,,,,9.0,5.86,3.14,2.288,,Selic_Mod_8a13pct,Periodo_Normal,False
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,2013-12-31,2013,4,2013-Q4,,,,,,,,,,,,,,,10.0,5.91,4.09,2.2735,,Selic_Mod_8a13pct,Periodo_Normal,False
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,2014-03-31,2014,1,2014-Q1,,,,,,,,,,,,,,,10.75,6.15,4.6,2.3652,,Selic_Mod_8a13pct,Periodo_Normal,False
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,2014-06-30,2014,2,2014-Q2,,,,,,,,,,,,,,,11.0,6.52,4.48,2.2296,,Selic_Mod_8a13pct,Periodo_Normal,False
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,2014-09-30,2014,3,2014-Q3,,,,,,,,,,,,,,,11.0,6.75,4.25,2.2745,,Selic_Mod_8a13pct,Periodo_Normal,False
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,2014-12-31,2014,4,2014-Q4,,,,,,,,,,,,,,,11.75,6.41,5.34,2.5437,,Selic_Mod_8a13pct,Periodo_Normal,False
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,2015-03-31,2015,1,2015-Q1,,,,,,,,,,,,,,,12.75,8.13,4.62,2.8702,,Selic_Mod_8a13pct,Recessao_2015-16,False
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,2015-06-30,2015,2,2015-Q2,,,,,,,,,,,,,,,13.75,8.89,4.86,3.0729,,Selic_Alta_>=13pct,Recessao_2015-16,False
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,2015-09-30,2015,3,2015-Q3,,,,,,,,,,,,,,,14.25,9.49,4.76,3.538,,Selic_Alta_>=13pct,Recessao_2015-16,False
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,2015-12-31,2015,4,2015-Q4,,,,,,,,,,,,,,,14.25,10.67,3.58,3.8441,,Selic_Alta_>=13pct,Recessao_2015-16,False
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,2016-03-31,2016,1,2016-Q1,,,,,,,,,,,,,,,14.25,9.39,4.86,3.9022,,Selic_Alta_>=13pct,Recessao_2015-16,False
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,2016-06-30,2016,2,2016-Q2,,,,,,,,,,,,,,,14.25,8.84,5.41,3.5076,,Selic_Alta_>=13pct,Recessao_2015-16,False
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,2016-09-30,2016,3,2016-Q3,,,,,,,,,,,,,,,14.25,8.48,5.77,3.246,,Selic_Alta_>=13pct,Recessao_2015-16,False
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,2016-12-31,2016,4,2016-Q4,,,,,,,,,,,,,,,13.75,6.29,7.46,3.2953,,Selic_Alta_>=13pct,Recessao_2015-16,False
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,2017-03-31,2017,1,2017-Q1,,,,,,,,,,,,,,,12.25,4.57,7.68,3.1451,,Selic_Mod_8a13pct,Periodo_Normal,False
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,2017-06-30,2017,2,2017-Q2,,,,,,,,,,,,,,,10.25,3.0,7.25,3.2174,,Selic_Mod_8a13pct,Periodo_Normal,False
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,2017-09-30,2017,3,2017-Q3,,,,,,,,,,,,,,,8.25,2.54,5.71,3.164,,Selic_Mod_8a13pct,Periodo_Normal,False
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,2017-12-31,2017,4,2017-Q4,,,,,,,,,,,,,,,7.0,2.95,4.05,3.2466,,Selic_Baixa_4a8pct,Periodo_Normal,False
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,2018-03-31,2018,1,2018-Q1,,,,,,,,,,,,,,,6.5,2.68,3.82,3.2433,,Selic_Baixa_4a8pct,Periodo_Normal,False
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,2018-06-30,2018,2,2018-Q2,,,,,,,,,,,,,,,6.5,4.39,2.11,3.6056,,Selic_Baixa_4a8pct,Periodo_Normal,False
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,2018-09-30,2018,3,2018-Q3,,,,,,,,,,,,,,,6.5,4.53,1.97,3.9505,,Selic_Baixa_4a8pct,Periodo_Normal,False
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,2018-12-31,2018,4,2018-Q4,,,,,,,,,,,,,,,6.5,3.75,2.75,3.8084,,Selic_Baixa_4a8pct,Periodo_Normal,False
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,2019-03-31,2019,1,2019-Q1,,,,,,,,,,,,,,,6.5,4.58,1.92,3.7684,,Selic_Baixa_4a8pct,Periodo_Normal,False
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,2019-06-30,2019,2,2019-Q2,,,,,,,,,,,,,,,6.5,3.37,3.13,3.9221,,Selic_Baixa_4a8pct,Periodo_Normal,False
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,2019-09-30,2019,3,2019-Q3,,,,,,,,,,,,,,,5.5,2.89,2.61,3.9684,,Selic_Baixa_4a8pct,Periodo_Normal,False
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,2019-12-31,2019,4,2019-Q4,,,,,,,,,,,,,,,4.5,4.31,0.19,4.1158,,Selic_Baixa_4a8pct,Periodo_Normal,False
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,2020-03-31,2020,1,2020-Q1,,,,,,,,,,,,,,,3.75,3.3,0.45,4.4657,,Selic_Minima_<4pct,Pandemia_2020,False
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,2020-06-30,2020,2,2020-Q2,,,,,,,,,,,,,,,2.25,2.13,0.12,5.3854,,Selic_Minima_<4pct,Pandemia_2020,False
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,2020-09-30,2020,3,2020-Q3,,,,,,,,,,,,,,,2.0,3.14,-1.14,5.3772,,Selic_Minima_<4pct,Pandemia_2020,False
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,2020-12-31,2020,4,2020-Q4,,,,,,,,,,,,,,,2.0,4.52,-2.52,5.3921,,Selic_Minima_<4pct,Pandemia_2020,False
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,2021-03-31,2021,1,2021-Q1,,,,,,,,,,,,,,,2.75,6.1,-3.35,5.4833,,Selic_Minima_<4pct,Espiral_Inflac_2021-22,False
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,2021-06-30,2021,2,2021-Q2,,,,,,,,,,,,,,,4.25,8.35,-4.1,5.2907,,Selic_Baixa_4a8pct,Espiral_Inflac_2021-22,False
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,2021-09-30,2021,3,2021-Q3,,,,,,,,,,,,,,,6.25,10.25,-4.0,5.2286,,Selic_Baixa_4a8pct,Espiral_Inflac_2021-22,False
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,2021-12-31,2021,4,2021-Q4,,,,,,,,,,,,,,,9.25,10.06,-0.81,5.586,,Selic_Mod_8a13pct,Espiral_Inflac_2021-22,False
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,2022-03-31,2022,1,2022-Q1,671269541.0,653246540.0,18023001.0,17410255.0,688679796.0,1041079.0,9027000.0,3764120.0,2484319.2,74.36,0.36,26.24,74.25,0.16,11.75,11.3,0.45,5.2299,-11.39,Selic_Mod_8a13pct,Espiral_Inflac_2021-22,False
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,2022-06-30,2022,2,2022-Q2,671269541.0,653246540.0,18023001.0,17805018.0,689074559.0,2060295.0,25104088.0,8214693.0,5421697.38,26.74,0.79,46.07,91.49,0.31,13.25,11.89,1.36,4.9266,-12.46,Selic_Alta_>=13pct,Espiral_Inflac_2021-22,False
BANCODOBRASIL,Banco do Brasil S.A.,BBAS3,Financeiro,2022-09-30,2022,3,2022-Q3,671269541.0,653246540.0,18023001.0,17921004.0,689190545.0,1482197.0,37990511.0,13282954.0,8766749.64,17.67,1.27,41.9,64.34,0.22,13.75,7.17,6.58,5.2462,-12.48,Selic_Alta_>=13pct,Espiral_Inflac_2021-22,False
