empresa_key,empresa_nome,ticker_yahoo,ticker_b3,moeda,setor,data_referencia,ano,mes,trimestre,periodo,preco_fechamento,volume_medio,market_cap_bi,pl_ratio,ev_ebitda,cambio_brl_usd,choque_periodo
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2019-10-01,2019,10,4,2019-Q4,22.036035537719727,514073360.0,119.079,9.657767,,4.0041,Periodo_Normal
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2019-11-01,2019,11,4,2019-Q4,21.17534828186035,409574621.0,114.428,9.657767,,4.224,Periodo_Normal
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2019-12-01,2019,12,4,2019-Q4,22.584205627441406,497670692.0,122.042,9.657767,,4.0307,Periodo_Normal
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2020-01-01,2020,1,1,2020-Q1,20.008543014526367,611958556.0,108.123,9.657767,,4.2695,Pandemia_2020
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2020-02-01,2020,2,1,2020-Q1,19.516529083251953,778467411.0,105.464,9.657767,,4.4987,Pandemia_2020
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2020-03-01,2020,3,1,2020-Q1,14.518716812133789,1307057907.0,78.457,9.657767,,5.1987,Pandemia_2020
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2020-04-01,2020,4,2,2020-Q2,14.324213981628418,888692450.0,77.406,9.657767,,5.427,Pandemia_2020
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2020-05-01,2020,5,2,2020-Q2,14.503482818603516,970184831.0,78.375,9.657767,,5.4263,Pandemia_2020
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2020-06-01,2020,6,2,2020-Q2,16.031118392944336,1119031233.0,86.63,9.657767,,5.476,Pandemia_2020
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2020-07-01,2020,7,3,2020-Q3,16.949216842651367,855672293.0,91.591,9.657767,,5.2033,Pandemia_2020
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2020-08-01,2020,8,3,2020-Q3,14.85271167755127,944630584.0,80.262,9.657767,,5.4713,Pandemia_2020
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2020-09-01,2020,9,3,2020-Q3,14.229599952697754,841968999.0,76.895,9.657767,,5.6407,Pandemia_2020
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2020-10-01,2020,10,4,2020-Q4,14.858839988708496,872841890.0,80.295,9.657767,,5.7718,Pandemia_2020
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2020-11-01,2020,11,4,2020-Q4,18.08567237854004,1102533054.0,97.732,9.657767,,5.3317,Pandemia_2020
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2020-12-01,2020,12,4,2020-Q4,20.042558670043945,664175014.0,108.307,9.657767,,5.1967,Pandemia_2020
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2021-01-01,2021,1,1,2021-Q1,18.003765106201172,808478766.0,97.29,9.657767,,5.4759,Espiral_Inflac_2021-22
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2021-02-01,2021,2,1,2021-Q1,16.26691246032715,933888498.0,87.904,9.657767,,5.5302,Espiral_Inflac_2021-22
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2021-03-01,2021,3,1,2021-Q1,17.91834259033203,1082351944.0,96.828,9.657767,,5.6973,Espiral_Inflac_2021-22
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2021-04-01,2021,4,2,2021-Q2,17.679210662841797,625082210.0,95.536,9.657767,,5.4036,Espiral_Inflac_2021-22
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2021-05-01,2021,5,2,2021-Q2,19.01983070373535,812619202.0,102.78,9.657767,,5.2322,Espiral_Inflac_2021-22
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2021-06-01,2021,6,2,2021-Q2,19.22962188720703,995300155.0,103.914,9.657767,,5.0022,Espiral_Inflac_2021-22
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2021-07-01,2021,7,3,2021-Q3,19.56220054626465,699342088.0,105.711,9.657767,,5.1216,Espiral_Inflac_2021-22
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2021-08-01,2021,8,3,2021-Q3,19.98546028137207,871607598.0,107.998,9.657767,,5.1433,Espiral_Inflac_2021-22
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2021-09-01,2021,9,3,2021-Q3,18.759660720825195,987318851.0,101.374,9.657767,,5.4394,Espiral_Inflac_2021-22
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2021-10-01,2021,10,4,2021-Q4,15.122695922851562,1013256732.0,81.721,9.657767,,5.643,Espiral_Inflac_2021-22
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2021-11-01,2021,11,4,2021-Q4,14.526876449584961,969860343.0,78.501,9.657767,,5.6199,Espiral_Inflac_2021-22
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2021-12-01,2021,12,4,2021-Q4,13.772506713867188,665404318.0,74.425,9.657767,,5.5805,Espiral_Inflac_2021-22
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2022-01-01,2022,1,1,2022-Q1,16.665048599243164,912719297.0,90.055,9.657767,,5.3574,Espiral_Inflac_2021-22
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2022-02-01,2022,2,1,2022-Q1,16.77129364013672,946004233.0,90.63,9.657767,,5.1394,Espiral_Inflac_2021-22
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2022-03-01,2022,3,1,2022-Q1,18.117136001586914,962913462.0,97.902,9.657767,,4.7378,Espiral_Inflac_2021-22
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2022-04-01,2022,4,2,2022-Q2,15.74803352355957,676037978.0,85.1,9.657767,,4.9191,Espiral_Inflac_2021-22
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2022-05-01,2022,5,2,2022-Q2,17.269927978515625,959512197.0,93.324,9.657767,,4.7289,Espiral_Inflac_2021-22
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2022-06-01,2022,6,2,2022-Q2,14.977019309997559,723524613.0,80.934,9.657767,,5.238,Espiral_Inflac_2021-22
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2022-07-01,2022,7,3,2022-Q3,15.615182876586914,649324328.0,84.382,9.657767,,5.1884,Espiral_Inflac_2021-22
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2022-08-01,2022,8,3,2022-Q3,17.076282501220703,884609001.0,92.278,9.657767,,5.179,Espiral_Inflac_2021-22
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2022-09-01,2022,9,3,2022-Q3,18.789993286132812,896251825.0,101.538,9.657767,,5.4066,Espiral_Inflac_2021-22
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2022-10-01,2022,10,4,2022-Q4,20.370868682861328,1018122628.0,110.081,9.657767,,5.257,Espiral_Inflac_2021-22
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2022-11-01,2022,11,4,2022-Q4,17.433420181274414,1228942996.0,94.208,9.657767,,5.2941,Espiral_Inflac_2021-22
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2022-12-01,2022,12,4,2022-Q4,16.772645950317383,999033391.0,90.637,9.657767,,5.2177,Espiral_Inflac_2021-22
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2023-01-01,2023,1,1,2023-Q1,17.342161178588867,821272717.0,93.714,9.657767,,5.0993,Periodo_Normal
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2023-02-01,2023,2,1,2023-Q1,17.42293357849121,748663844.0,94.151,9.657767,,5.2078,Periodo_Normal
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2023-03-01,2023,3,1,2023-Q1,16.96201515197754,1003966698.0,91.66,9.657767,,5.0804,Periodo_Normal
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2023-04-01,2023,4,2,2023-Q2,17.986940383911133,551146480.0,97.199,9.657767,,5.0007,Periodo_Normal
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2023-05-01,2023,5,2,2023-Q2,18.28450584411621,801645645.0,98.807,9.657767,,5.0959,Periodo_Normal
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2023-06-01,2023,6,2,2023-Q2,19.74932098388672,675331551.0,106.722,9.657767,,4.8192,Periodo_Normal
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2023-07-01,2023,7,3,2023-Q3,20.09986686706543,591752975.0,108.617,9.657767,,4.7415,Periodo_Normal
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2023-08-01,2023,8,3,2023-Q3,19.26263999938965,734243586.0,104.092,9.657767,,4.9219,Periodo_Normal
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2023-09-01,2023,9,3,2023-Q3,19.119922637939453,498102252.0,103.321,9.657767,,5.0076,Periodo_Normal
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2023-10-01,2023,10,4,2023-Q4,19.044445037841797,573228198.0,102.913,9.657767,,5.0575,Periodo_Normal
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2023-11-01,2023,11,4,2023-Q4,22.446109771728516,638715600.0,121.295,9.657767,,4.9355,Periodo_Normal
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2023-12-01,2023,12,4,2023-Q4,24.153099060058594,528295231.0,130.52,9.657767,,4.8413,Periodo_Normal
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2024-01-01,2024,1,1,2024-Q1,23.50438690185547,531380955.0,127.014,9.657767,,4.9535,Periodo_Normal
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2024-02-01,2024,2,1,2024-Q1,24.348796844482422,633673183.0,131.577,9.657767,,4.9833,Periodo_Normal
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2024-03-01,2024,3,1,2024-Q1,25.678678512573242,451142914.0,138.764,9.657767,,4.9962,Periodo_Normal
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2024-04-01,2024,4,2,2024-Q2,23.423763275146484,681100560.0,126.579,9.657767,,5.1718,Periodo_Normal
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2024-05-01,2024,5,2,2024-Q2,23.1890926361084,556017248.0,125.31,9.657767,,5.2416,Periodo_Normal
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2024-06-01,2024,6,2,2024-Q2,24.23402214050293,530909401.0,130.957,9.657767,,5.5589,Periodo_Normal
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2024-07-01,2024,7,3,2024-Q3,25.548566818237305,495726691.0,138.061,9.657767,,5.6621,Periodo_Normal
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2024-08-01,2024,8,3,2024-Q3,27.690183639526367,686087345.0,149.634,9.657767,,5.6562,Periodo_Normal
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2024-09-01,2024,9,3,2024-Q3,27.259225845336914,459967624.0,147.305,9.657767,,5.4481,Periodo_Normal
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2024-10-01,2024,10,4,2024-Q4,26.647865295410156,515016926.0,144.001,9.657767,,5.7779,Periodo_Normal
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2024-11-01,2024,11,4,2024-Q4,24.81854248046875,560064550.0,134.116,9.657767,,6.0535,Periodo_Normal
ITAU,Itaú Unibanco Holding S.A.,ITUB4.SA,ITUB4,BRL,Financeiro,2024-12-01,2024,12,4,2024-Q4,23.406694412231445,622709595.0,126.486,9.657767,,6.1923,Periodo_Normal
PETROBRAS,Petróleo Brasileiro S.A. — Petrobras,PETR4.SA,PETR4,BRL,Óleo e Gás,2011-01-01,2011,1,1,2011-Q1,6.026838302612305,464932900.0,32.825,5.5781054,4.448,1.6734,Periodo_Normal
PETROBRAS,Petróleo Brasileiro S.A. — Petrobras,PETR4.SA,PETR4,BRL,Óleo e Gás,2011-02-01,2011,2,1,2011-Q1,6.3583269119262695,444512747.0,34.631,5.5781054,4.448,1.6612,Periodo_Normal
PETROBRAS,Petróleo Brasileiro S.A. — Petrobras,PETR4.SA,PETR4,BRL,Óleo e Gás,2011-03-01,2011,3,1,2011-Q1,6.311606407165527,361571500.0,34.376,5.5781054,4.448,1.6287,Periodo_Normal
PETROBRAS,Petróleo Brasileiro S.A. — Petrobras,PETR4.SA,PETR4,BRL,Óleo e Gás,2011-04-01,2011,4,2,2011-Q2,5.730680465698242,348308700.0,31.212,5.5781054,4.448,1.5733,Periodo_Normal
PETROBRAS,Petróleo Brasileiro S.A. — Petrobras,PETR4.SA,PETR4,BRL,Óleo e Gás,2011-05-01,2011,5,2,2011-Q2,5.4196014404296875,276981700.0,29.518,5.5781054,4.448,1.5799,Periodo_Normal
PETROBRAS,Petróleo Brasileiro S.A. — Petrobras,PETR4.SA,PETR4,BRL,Óleo e Gás,2011-06-01,2011,6,2,2011-Q2,5.383098602294922,366707200.0,29.319,5.5781054,4.448,1.5611,Periodo_Normal
PETROBRAS,Petróleo Brasileiro S.A. — Petrobras,PETR4.SA,PETR4,BRL,Óleo e Gás,2011-07-01,2011,7,3,2011-Q3,5.333171844482422,305126000.0,29.047,5.5781054,4.448,1.5563,Periodo_Normal
PETROBRAS,Petróleo Brasileiro S.A. — Petrobras,PETR4.SA,PETR4,BRL,Óleo e Gás,2011-08-01,2011,8,3,2011-Q3,4.720425128936768,222523400.0,25.71,5.5781054,4.448,1.5872,Periodo_Normal
PETROBRAS,Petróleo Brasileiro S.A. — Petrobras,PETR4.SA,PETR4,BRL,Óleo e Gás,2011-09-01,2011,9,3,2011-Q3,4.373198509216309,378071800.0,23.819,5.5781054,4.448,1.8544,Periodo_Normal
PETROBRAS,Petróleo Brasileiro S.A. — Petrobras,PETR4.SA,PETR4,BRL,Óleo e Gás,2011-10-01,2011,10,4,2011-Q4,4.941027641296387,390033800.0,26.911,5.5781054,4.448,1.6885,Periodo_Normal
PETROBRAS,Petróleo Brasileiro S.A. — Petrobras,PETR4.SA,PETR4,BRL,Óleo e Gás,2011-11-01,2011,11,4,2011-Q4,5.048640727996826,399483100.0,27.497,5.5781054,4.448,1.8109,Periodo_Normal
PETROBRAS,Petróleo Brasileiro S.A. — Petrobras,PETR4.SA,PETR4,BRL,Óleo e Gás,2011-12-01,2011,12,4,2011-Q4,4.965643882751465,374130700.0,27.045,5.5781054,4.448,1.8758,Periodo_Normal
PETROBRAS,Petróleo Brasileiro S.A. — Petrobras,PETR4.SA,PETR4,BRL,Óleo e Gás,2012-01-01,2012,1,1,2012-Q1,5.677332878112793,468665800.0,30.922,5.5781054,4.448,1.7391,Periodo_Normal
PETROBRAS,Petróleo Brasileiro S.A. — Petrobras,PETR4.SA,PETR4,BRL,Óleo e Gás,2012-02-01,2012,2,1,2012-Q1,5.6634650230407715,533715400.0,30.846,5.5781054,4.448,1.7092,Periodo_Normal
PETROBRAS,Petróleo Brasileiro S.A. — Petrobras,PETR4.SA,PETR4,BRL,Óleo e Gás,2012-03-01,2012,3,1,2012-Q1,5.439815044403076,427489100.0,29.628,5.5781054,4.448,1.8221,Periodo_Normal
PETROBRAS,Petróleo Brasileiro S.A. — Petrobras,PETR4.SA,PETR4,BRL,Óleo e Gás,2012-04-01,2012,4,2,2012-Q2,4.985369682312012,364862200.0,27.153,5.5781054,4.448,1.8918,Periodo_Normal
PETROBRAS,Petróleo Brasileiro S.A. — Petrobras,PETR4.SA,PETR4,BRL,Óleo e Gás,2012-05-01,2012,5,2,2012-Q2,4.479573726654053,545976200.0,24.398,5.5781054,4.448,2.0223,Periodo_Normal
PETROBRAS,Petróleo Brasileiro S.A. — Petrobras,PETR4.SA,PETR4,BRL,Óleo e Gás,2012-06-01,2012,6,2,2012-Q2,4.317723751068115,550692800.0,23.516,5.5781054,4.448,2.0213,Periodo_Normal
PETROBRAS,Petróleo Brasileiro S.A. — Petrobras,PETR4.SA,PETR4,BRL,Óleo e Gás,2012-07-01,2012,7,3,2012-Q3,4.61345911026001,500116300.0,25.127,5.5781054,4.448,2.0499,Periodo_Normal
PETROBRAS,Petróleo Brasileiro S.A. — Petrobras,PETR4.SA,PETR4,BRL,Óleo e Gás,2012-08-01,2012,8,3,2012-Q3,4.911559581756592,547519500.0,26.751,5.5781054,4.448,2.0372,Periodo_Normal
PETROBRAS,Petróleo Brasileiro S.A. — Petrobras,PETR4.SA,PETR4,BRL,Óleo e Gás,2012-09-01,2012,9,3,2012-Q3,5.292465686798096,426575000.0,28.825,5.5781054,4.448,2.0306,Periodo_Normal
PETROBRAS,Petróleo Brasileiro S.A. — Petrobras,PETR4.SA,PETR4,BRL,Óleo e Gás,2012-10-01,2012,10,4,2012-Q4,4.921023368835449,433361100.0,26.802,5.5781054,4.448,2.0313,Periodo_Normal
PETROBRAS,Petróleo Brasileiro S.A. — Petrobras,PETR4.SA,PETR4,BRL,Óleo e Gás,2012-11-01,2012,11,4,2012-Q4,4.4147257804870605,469471900.0,24.045,5.5781054,4.448,2.1074,Periodo_Normal
PETROBRAS,Petróleo Brasileiro S.A. — Petrobras,PETR4.SA,PETR4,BRL,Óleo e Gás,2012-12-01,2012,12,4,2012-Q4,4.618190765380859,502623500.0,25.153,5.5781054,4.448,2.0435,Periodo_Normal
PETROBRAS,Petróleo Brasileiro S.A. — Petrobras,PETR4.SA,PETR4,BRL,Óleo e Gás,2013-01-01,2013,1,1,2013-Q1,4.277503967285156,553393000.0,23.297,5.5781054,4.448,1.9883,Periodo_Normal
PETROBRAS,Petróleo Brasileiro S.A. — Petrobras,PETR4.SA,PETR4,BRL,Óleo e Gás,2013-02-01,2013,2,1,2013-Q1,3.9297215938568115,567423900.0,21.403,5.5781054,4.448,1.9754,Periodo_Normal
PETROBRAS,Petróleo Brasileiro S.A. — Petrobras,PETR4.SA,PETR4,BRL,Óleo e Gás,2013-03-01,2013,3,1,2013-Q1,4.357944965362549,612975900.0,23.736,5.5781054,4.448,2.0138,Periodo_Normal
PETROBRAS,Petróleo Brasileiro S.A. — Petrobras,PETR4.SA,PETR4,BRL,Óleo e Gás,2013-04-01,2013,4,2,2013-Q2,4.753045082092285,632249700.0,25.887,5.5781054,4.448,2.0017,Periodo_Normal
PETROBRAS,Petróleo Brasileiro S.A. — Petrobras,PETR4.SA,PETR4,BRL,Óleo e Gás,2013-05-01,2013,5,2,2013-Q2,4.9344329833984375,574950500.0,26.875,5.5781054,4.448,2.1319,Periodo_Normal
PETROBRAS,Petróleo Brasileiro S.A. — Petrobras,PETR4.SA,PETR4,BRL,Óleo e Gás,2013-06-01,2013,6,2,2013-Q2,3.9775564670562744,677342900.0,21.664,5.5781054,4.448,2.2156,Periodo_Normal
PETROBRAS,Petróleo Brasileiro S.A. — Petrobras,PETR4.SA,PETR4,BRL,Óleo e Gás,2013-07-01,2013,7,3,2013-Q3,4.007075309753418,591915000.0,21.825,5.5781054,4.448,2.2903,Periodo_Normal
PETROBRAS,Petróleo Brasileiro S.A. — Petrobras,PETR4.SA,PETR4,BRL,Óleo e Gás,2013-08-01,2013,8,3,2013-Q3,4.179262638092041,776574800.0,22.762,5.5781054,4.448,2.3725,Periodo_Normal
PETROBRAS,Petróleo Brasileiro S.A. — Petrobras,PETR4.SA,PETR4,BRL,Óleo e Gás,2013-09-01,2013,9,3,2013-Q3,4.516261100769043,565902700.0,24.598,5.5781054,4.448,2.23,Periodo_Normal
PETROBRAS,Petróleo Brasileiro S.A. — Petrobras,PETR4.SA,PETR4,BRL,Óleo e Gás,2013-10-01,2013,10,4,2013-Q4,4.991009712219238,676692800.0,27.184,5.5781054,4.448,2.2026,Periodo_Normal
PETROBRAS,Petróleo Brasileiro S.A. — Petrobras,PETR4.SA,PETR4,BRL,Óleo e Gás,2013-11-01,2013,11,4,2013-Q4,4.703207492828369,567295000.0,25.616,5.5781054,4.448,2.3249,Periodo_Normal
PETROBRAS,Petróleo Brasileiro S.A. — Petrobras,PETR4.SA,PETR4,BRL,Óleo e Gás,2013-12-01,2013,12,4,2013-Q4,4.201401710510254,491102300.0,22.883,5.5781054,4.448,2.3426,Periodo_Normal
PETROBRAS,Petróleo Brasileiro S.A. — Petrobras,PETR4.SA,PETR4,BRL,Óleo e Gás,2014-01-01,2014,1,1,2014-Q1,3.615959882736206,544508600.0,19.694,5.5781054,4.448,2.4263,Periodo_Normal
PETROBRAS,Petróleo Brasileiro S.A. — Petrobras,PETR4.SA,PETR4,BRL,Óleo e Gás,2014-02-01,2014,2,1,2014-Q1,3.342918872833252,600965600.0,18.207,5.5781054,4.448,2.3334,Periodo_Normal
PETROBRAS,Petróleo Brasileiro S.A. — Petrobras,PETR4.SA,PETR4,BRL,Óleo e Gás,2014-03-01,2014,3,1,2014-Q1,3.881621837615967,751980500.0,21.141,5.5781054,4.448,2.263,Periodo_Normal
PETROBRAS,Petróleo Brasileiro S.A. — Petrobras,PETR4.SA,PETR4,BRL,Óleo e Gás,2014-04-01,2014,4,2,2014-Q2,4.073490142822266,789930000.0,22.186,5.5781054,4.448,2.236,Periodo_Normal
PETROBRAS,Petróleo Brasileiro S.A. — Petrobras,PETR4.SA,PETR4,BRL,Óleo e Gás,2014-05-01,2014,5,2,2014-Q2,4.386706352233887,657004500.0,23.892,5.5781054,4.448,2.239,Periodo_Normal
PETROBRAS,Petróleo Brasileiro S.A. — Petrobras,PETR4.SA,PETR4,BRL,Óleo e Gás,2014-06-01,2014,6,2,2014-Q2,4.544404983520508,598475300.0,24.751,5.5781054,4.448,2.2025,Periodo_Normal
PETROBRAS,Petróleo Brasileiro S.A. — Petrobras,PETR4.SA,PETR4,BRL,Óleo e Gás,2014-07-01,2014,7,3,2014-Q3,5.020134925842285,804261100.0,27.342,5.5781054,4.448,2.2674,Periodo_Normal
PETROBRAS,Petróleo Brasileiro S.A. — Petrobras,PETR4.SA,PETR4,BRL,Óleo e Gás,2014-08-01,2014,8,3,2014-Q3,6.1398115158081055,1076084900.0,33.44,5.5781054,4.448,2.2396,Periodo_Normal
PETROBRAS,Petróleo Brasileiro S.A. — Petrobras,PETR4.SA,PETR4,BRL,Óleo e Gás,2014-09-01,2014,9,3,2014-Q3,4.754673957824707,1344180400.0,25.896,5.5781054,4.448,2.451,Periodo_Normal
PETROBRAS,Petróleo Brasileiro S.A. — Petrobras,PETR4.SA,PETR4,BRL,Óleo e Gás,2014-10-01,2014,10,4,2014-Q4,4.016108989715576,2086181696.0,21.874,5.5781054,4.448,2.4442,Periodo_Normal
PETROBRAS,Petróleo Brasileiro S.A. — Petrobras,PETR4.SA,PETR4,BRL,Óleo e Gás,2014-11-01,2014,11,4,2014-Q4,3.3747923374176025,952149300.0,18.381,5.5781054,4.448,2.5601,Periodo_Normal
PETROBRAS,Petróleo Brasileiro S.A. — Petrobras,PETR4.SA,PETR4,BRL,Óleo e Gás,2014-12-01,2014,12,4,2014-Q4,2.6362287998199463,2207905200.0,14.358,5.5781054,4.448,2.6562,Periodo_Normal
PETROBRAS,Petróleo Brasileiro S.A. — Petrobras,PETR4.SA,PETR4,BRL,Óleo e Gás,2015-01-01,2015,1,1,2015-Q1,2.1815247535705566,1417959800.0,11.882,5.5781054,4.448,2.6623,Recessao_2015-16
PETROBRAS,Petróleo Brasileiro S.A. — Petrobras,PETR4.SA,PETR4,BRL,Óleo e Gás,2015-02-01,2015,2,1,2015-Q1,2.5100674629211426,1194525800.0,13.671,5.5781054,4.448,2.8782,Recessao_2015-16
PETROBRAS,Petróleo Brasileiro S.A. — Petrobras,PETR4.SA,PETR4,BRL,Óleo e Gás,2015-03-01,2015,3,1,2015-Q1,2.5389790534973145,1134531200.0,13.829,5.5781054,4.448,3.208,Recessao_2015-16
PETROBRAS,Petróleo Brasileiro S.A. — Petrobras,PETR4.SA,PETR4,BRL,Óleo e Gás,2015-04-01,2015,4,2,2015-Q2,3.4326159954071045,1540158700.0,18.696,5.5781054,4.448,2.9936,Recessao_2015-16
PETROBRAS,Petróleo Brasileiro S.A. — Petrobras,PETR4.SA,PETR4,BRL,Óleo e Gás,2015-05-01,2015,5,2,2015-Q2,3.2407472133636475,1092838500.0,17.651,5.5781054,4.448,3.1788,Recessao_2015-16
PETROBRAS,Petróleo Brasileiro S.A. — Petrobras,PETR4.SA,PETR4,BRL,Óleo e Gás,2015-06-01,2015,6,2,2015-Q2,3.3353681564331055,912057100.0,18.166,5.5781054,4.448,3.1026,Recessao_2015-16
PETROBRAS,Petróleo Brasileiro S.A. — Petrobras,PETR4.SA,PETR4,BRL,Óleo e Gás,2015-07-01,2015,7,3,2015-Q3,2.757131814956665,1011908000.0,15.017,5.5781054,4.448,3.394,Recessao_2015-16
PETROBRAS,Petróleo Brasileiro S.A. — Petrobras,PETR4.SA,PETR4,BRL,Óleo e Gás,2015-08-01,2015,8,3,2015-Q3,2.415447950363159,1018898400.0,13.156,5.5781054,4.448,3.6467,Recessao_2015-16
PETROBRAS,Petróleo Brasileiro S.A. — Petrobras,PETR4.SA,PETR4,BRL,Óleo e Gás,2015-09-01,2015,9,3,2015-Q3,1.9029207229614258,1152676900.0,10.364,5.5781054,4.448,3.9729,Recessao_2015-16
PETROBRAS,Petróleo Brasileiro S.A. — Petrobras,PETR4.SA,PETR4,BRL,Óleo e Gás,2015-10-01,2015,10,4,2015-Q4,2.0264525413513184,1188203700.0,11.037,5.5781054,4.448,3.8589,Recessao_2015-16
PETROBRAS,Petróleo Brasileiro S.A. — Petrobras,PETR4.SA,PETR4,BRL,Óleo e Gás,2015-11-01,2015,11,4,2015-Q4,2.015939235687256,969094500.0,10.98,5.5781054,4.448,3.8506,Recessao_2015-16
